"","Corp.x","Corp.Name.x","School","School.Name.x","Performance.Points...3.8..2017","Performance.Weight...3.8..2017","Growth.Points...4.8..2017","Growth.Weight...4.8..2017","Performance.Points...10..2017","Performance.Weight...10..2017","Growth.Points...10.12..2017","Growth.Weight...10.12..2017","Mult..Measures.Points...12..2017","Mult..Measures.Weight...12..2017","Overall.Points.2017","Overall.Grade.2017","Performance.Points...3.8..2018","Performance.Weight...3.8..2018","Growth.Points...4.8..2018","Growth.Weight...4.8..2018","Performance.Points...10..2018","Performance.Weight...10..2018","Growth.Points...10.12..2018","Growth.Weight...10.12..2018","Mult..Measures.Points...12..2018","Mult..Measures.Weight...12..2018","Overall.Points.2018","Overall.Grade.2018","TraditionalPublic"
"1782",9220,"Diocese of Fort Wayne - South Bend","D265","Saint John The Baptist School",44.7,0.5,101.7,0.5,NA,NA,NA,NA,NA,NA,73.2,"C",40.9,0.5,101.7,0.5,NA,NA,NA,NA,NA,NA,71.3,"C",0
"1783",9220,"Diocese of Fort Wayne - South Bend","D270","Saint Joseph School",90.3,0.5,106.2,0.5,NA,NA,NA,NA,NA,NA,98.3,"A",89.9,0.5,100.3,0.5,NA,NA,NA,NA,NA,NA,95.1,"A",0
"1784",9220,"Diocese of Fort Wayne - South Bend","D275","Saint Jude Catholic School",69.8,0.5,126.7,0.5,NA,NA,NA,NA,NA,NA,98.3,"A",75.5,0.5,107.6,0.5,NA,NA,NA,NA,NA,NA,91.6,"A",0
"1785",9220,"Diocese of Fort Wayne - South Bend","D805","Saint Bernard Elementary School",90.4,0.5,102.9,0.5,NA,NA,NA,NA,NA,NA,96.7,"A",68.6,0.5,103,0.5,NA,NA,NA,NA,NA,NA,85.8,"B",0
"1786",9230,"Lutheran Schools of Indiana","A040","St Peter Immanuel Lutheran School",60.7,0.5,100.8,0.5,NA,NA,NA,NA,NA,NA,80.8,"B",70.4,0.5,104.4,0.5,NA,NA,NA,NA,NA,NA,87.4,"B",0
"1787",9230,"Lutheran Schools of Indiana","A045","Wyneken Memorial Lutheran School",81.3,0.5,107.5,0.5,NA,NA,NA,NA,NA,NA,94.4,"A",77.3,0.5,92.5,0.5,NA,NA,NA,NA,NA,NA,84.9,"B",0
"1788",9230,"Lutheran Schools of Indiana","A195","Concordia Lutheran High School",NA,NA,NA,NA,69,0.2,127,0.2,100,0.6,99.2,"A",NA,NA,NA,NA,63.3,0.2,126.6,0.2,100,0.6,98,"A",0
"1789",9230,"Lutheran Schools of Indiana","A200","Suburban Bethlehem Lutheran School",75.3,0.5,101.3,0.5,NA,NA,NA,NA,NA,NA,88.3,"B",72.3,0.5,82,0.5,NA,NA,NA,NA,NA,NA,77.2,"C",0
"1790",9230,"Lutheran Schools of Indiana","A205","Concordia Lutheran School",61.6,0.5,96.6,0.5,NA,NA,NA,NA,NA,NA,79.1,"C",59.5,0.5,88.2,0.5,NA,NA,NA,NA,NA,NA,73.9,"C",0
"1791",9230,"Lutheran Schools of Indiana","A215","Emmanuel St Michael Lutheran Sch",78.4,0.5,117.2,0.5,NA,NA,NA,NA,NA,NA,97.8,"A",83,0.5,100,0.5,NA,NA,NA,NA,NA,NA,91.5,"A",0
"1792",9230,"Lutheran Schools of Indiana","A220","Emmaus Lutheran School",75.5,0.5,113.6,0.5,NA,NA,NA,NA,NA,NA,94.6,"A",70.9,0.5,89.9,0.5,NA,NA,NA,NA,NA,NA,80.4,"B",0
"1793",9230,"Lutheran Schools of Indiana","A225","Holy Cross Lutheran School",63,0.5,94.5,0.5,NA,NA,NA,NA,NA,NA,78.8,"C",68.3,0.5,113.3,0.5,NA,NA,NA,NA,NA,NA,90.8,"A",0
"1794",9230,"Lutheran Schools of Indiana","A235","Lutheran South Unity School",50.5,0.5,100.4,0.5,NA,NA,NA,NA,NA,NA,75.5,"C",57.5,0.5,112.4,0.5,NA,NA,NA,NA,NA,NA,85,"B",0
"1795",9230,"Lutheran Schools of Indiana","A245","Saint Paul Lutheran School",68.8,0.5,97,0.5,NA,NA,NA,NA,NA,NA,82.9,"B",67.1,0.5,100.7,0.5,NA,NA,NA,NA,NA,NA,83.9,"B",0
"1796",9230,"Lutheran Schools of Indiana","A248","Ascension Lutheran School",61.9,0.5,78.5,0.5,NA,NA,NA,NA,NA,NA,70.2,"C",57,0.5,94.7,0.5,NA,NA,NA,NA,NA,NA,75.9,"C",0
"1797",9230,"Lutheran Schools of Indiana","A250","Saint Peter's Lutheran School",71.4,0.5,104.8,0.5,NA,NA,NA,NA,NA,NA,88.1,"B",73.1,0.5,109.9,0.5,NA,NA,NA,NA,NA,NA,91.5,"A",0
"1798",9230,"Lutheran Schools of Indiana","A365","St John-Emmanuel Lutheran School",81.5,0.5,102.8,0.5,NA,NA,NA,NA,NA,NA,92.2,"A",84.1,0.5,107.1,0.5,NA,NA,NA,NA,NA,NA,95.6,"A",0
"1799",9230,"Lutheran Schools of Indiana","A375","Woodburn Lutheran School",79.7,0.5,119.1,0.5,NA,NA,NA,NA,NA,NA,99.4,"A",77.8,0.5,114.5,0.5,NA,NA,NA,NA,NA,NA,96.2,"A",0
"1800",9230,"Lutheran Schools of Indiana","A435","Saint Peter Lutheran School",72.5,0.5,102.4,0.5,NA,NA,NA,NA,NA,NA,87.5,"B",71.6,0.5,99,0.5,NA,NA,NA,NA,NA,NA,85.3,"B",0
"1801",9230,"Lutheran Schools of Indiana","B275","Saint John Lutheran School",42.6,0.5,88.2,0.5,NA,NA,NA,NA,NA,NA,65.4,"D",47.9,0.5,86,0.5,NA,NA,NA,NA,NA,NA,67,"D",0
"1802",9230,"Lutheran Schools of Indiana","B367","Redeemer Lutheran School",64.3,0.5,109.4,0.5,NA,NA,NA,NA,NA,NA,86.9,"B",69.3,0.5,126.4,0.5,NA,NA,NA,NA,NA,NA,97.9,"A",0
"1803",9230,"Lutheran Schools of Indiana","B850","Trinity Lutheran School",73.2,0.5,90.4,0.5,NA,NA,NA,NA,NA,NA,81.8,"B",66.3,0.5,79.1,0.5,NA,NA,NA,NA,NA,NA,72.7,"C",0
"1804",9230,"Lutheran Schools of Indiana","C050","Trinity Lutheran School",56.8,0.5,89.3,0.5,NA,NA,NA,NA,NA,NA,73.1,"C",54.2,0.5,78.7,0.5,NA,NA,NA,NA,NA,NA,66.5,"D",0
"1805",9230,"Lutheran Schools of Indiana","C065","St Paul's Lutheran School",72.5,0.5,109.9,0.5,NA,NA,NA,NA,NA,NA,91.2,"A",72.6,0.5,103,0.5,NA,NA,NA,NA,NA,NA,87.8,"B",0
"1806",9230,"Lutheran Schools of Indiana","C150","Saint John Lutheran School",69.9,0.5,96.1,0.5,NA,NA,NA,NA,NA,NA,83,"B",76.6,0.5,96,0.5,NA,NA,NA,NA,NA,NA,86.3,"B",0
"1807",9230,"Lutheran Schools of Indiana","C267","Holy Cross Lutheran School",79,0.5,94.2,0.5,NA,NA,NA,NA,NA,NA,86.6,"B",83.4,0.5,109,0.5,NA,NA,NA,NA,NA,NA,96.2,"A",0
"1808",9230,"Lutheran Schools of Indiana","C270","Lutheran High School",NA,NA,NA,NA,67,0.2,104.3,0.2,100,0.6,94.3,"A",NA,NA,NA,NA,58,0.2,112.2,0.2,100,0.6,94,"A",0
"1809",9230,"Lutheran Schools of Indiana","C315","Calvary Lutheran School",68.6,0.5,115.6,0.5,NA,NA,NA,NA,NA,NA,92.1,"A",72.2,0.5,108.7,0.5,NA,NA,NA,NA,NA,NA,90.5,"A",0
"1810",9230,"Lutheran Schools of Indiana","C395","Trinity Lutheran School",55.6,0.5,96.2,0.5,NA,NA,NA,NA,NA,NA,75.9,"C",61.5,0.5,91.1,0.5,NA,NA,NA,NA,NA,NA,76.3,"C",0
"1811",9230,"Lutheran Schools of Indiana","C400","Saint John Ev Lutheran School",66.1,0.5,112.8,0.5,NA,NA,NA,NA,NA,NA,89.5,"B",71.9,0.5,122.2,0.5,NA,NA,NA,NA,NA,NA,97.1,"A",0
"1812",9230,"Lutheran Schools of Indiana","C985","St John Lutheran School",65,0.5,101.1,0.5,NA,NA,NA,NA,NA,NA,83.1,"B",71.2,0.5,105.1,0.5,NA,NA,NA,NA,NA,NA,88.2,"B",0
"1813",9230,"Lutheran Schools of Indiana","D090","Immanuel Lutheran School",89,0.5,110.6,0.5,NA,NA,NA,NA,NA,NA,99.8,"A",86.6,0.5,105.1,0.5,NA,NA,NA,NA,NA,NA,95.9,"A",0
"1814",9230,"Lutheran Schools of Indiana","D375","Saint Peter Lutheran School",61.6,0.5,114.5,0.5,NA,NA,NA,NA,NA,NA,88.1,"B",65.7,0.5,110.6,0.5,NA,NA,NA,NA,NA,NA,88.2,"B",0
"1815",9230,"Lutheran Schools of Indiana","D435","Saint James Lutheran School",80.9,0.5,111.5,0.5,NA,NA,NA,NA,NA,NA,96.2,"A",77.5,0.5,87.1,0.5,NA,NA,NA,NA,NA,NA,82.3,"B",0
"1816",9230,"Lutheran Schools of Indiana","D625","Evansville Lutheran School",66,0.5,101.2,0.5,NA,NA,NA,NA,NA,NA,83.6,"B",56.5,0.5,98.6,0.5,NA,NA,NA,NA,NA,NA,77.6,"C",0
"1817",9240,"The Oaks Academy","B297","The Oaks Academy - Brookside",85.6,0.5,107.8,0.5,NA,NA,NA,NA,NA,NA,96.7,"A",79.9,0.5,99.1,0.5,NA,NA,NA,NA,NA,NA,89.5,"B",0
"1818",9240,"The Oaks Academy","C773","The Oaks Academy - Fall Creek",89.6,0.5,97.8,0.5,NA,NA,NA,NA,NA,NA,93.7,"A",87.8,0.5,89.1,0.5,NA,NA,NA,NA,NA,NA,88.5,"B",0
"1819",9310,"Charter School of the Dunes","1535","Charter School of the Dunes",24.6,0.5,94.9,0.5,NA,NA,NA,NA,NA,NA,59.8,"F",30.6,0.5,104.5,0.5,NA,NA,NA,NA,NA,NA,67.6,"D",0
"1820",9315,"Signature School Inc","8295","Signature School Inc",NA,NA,NA,NA,92.6,0.2,115.2,0.2,100,0.6,101.6,"A",NA,NA,NA,NA,92.7,0.2,122.9,0.2,100,0.6,103.1,"A",0
"1821",9320,"Community Montessori Inc","1536","Community Montessori",42.6,0.34,109.9,0.34,43.2,0.157,NA,NA,100,0.235,76.6,"C",49,0.315,109.8,0.315,43.3,0.074,132,0.074,103.1,0.223,86,"B",0
"1822",9330,"Irvington Community School","1537","Irvington Community School",58.8,0.283,90.6,0.283,41.1,0.87,88.2,0.87,90.1,0.261,77.1,"C",55,0.288,88.1,0.288,34.7,0.085,84.5,0.085,94,0.254,75.2,"C",0
"1823",9350,"Timothy L Johnson Academy","1539","Timothy L Johnson Academy",30.7,0.5,94.8,0.5,NA,NA,NA,NA,NA,NA,62.8,"D",33.5,0.5,99.4,0.5,NA,NA,NA,NA,NA,NA,66.5,"D",0
"1824",9380,"Christel House Academy South","5874","Christel House Academy South",60,0.291,106.6,0.291,44.1,0.167,NA,NA,97.4,0.25,80.2,"B",55.1,0.33,90.7,0.33,35.8,0.068,123.6,0.068,94.6,0.204,78.2,"C",0
"1825",9445,"Charles A Tindley Accelerated Sch","6208","Charles A Tindley Accelerated Sch",NA,NA,NA,NA,63.6,0.2,97.3,0.2,98.1,0.6,91,"A",NA,NA,NA,NA,62.5,0.2,108.1,0.2,105.6,0.6,97.5,"A",0
"1826",9460,"Thea Bowman Leadership Academy","4022","Thea Bowman Leadership Academy",36.1,0.267,82.6,0.267,13.5,0.93,89.8,0.93,100,0.279,69.2,"D",34.9,0.272,84.9,0.272,18.3,0.091,89.4,0.091,94.7,0.274,68.3,"D",0
"1827",9465,"Rural Community Schools Inc","7951","Rural Community Academy",56.1,0.5,89.8,0.5,NA,NA,NA,NA,NA,NA,73,"C",64.6,0.5,95.2,0.5,NA,NA,NA,NA,NA,NA,79.9,"C",0
"1828",9485,"SE Neighborhood Sch of Excellence","5868","SE Neighborhood Sch of Excellence",44.3,0.5,98.4,0.5,NA,NA,NA,NA,NA,NA,71.4,"C",36,0.5,95.9,0.5,NA,NA,NA,NA,NA,NA,66,"D",0
"1829",9495,"Joshua Academy","8203","Joshua Academy",54.9,0.5,98.3,0.5,NA,NA,NA,NA,NA,NA,76.6,"C",50,0.5,111.1,0.5,NA,NA,NA,NA,NA,NA,80.6,"B",0
"1830",9535,"Gary Lighthouse Charter School","4130","Gary Lighthouse Charter School",33.2,0.267,97.8,0.267,23.1,0.93,101,0.93,100.5,0.279,74.6,"C",32.2,0.257,97.1,0.257,15.1,0.097,98.1,0.097,100,0.291,73.3,"C",0
"1831",9545,"21st Century Charter Sch of Gary","4164","21st Century Charter Sch of Gary",30.5,0.32,84.4,0.32,22.8,0.79,84.2,0.79,94.3,0.237,65.5,"D",35.6,0.295,95.7,0.295,18.5,0.082,89.8,0.082,96,0.246,71.2,"C",0
"1832",9555,"East Chicago Urban Enterprise Acad","3935","East Chicago Urban Enterprise Acad",43.5,0.5,92.3,0.5,NA,NA,NA,NA,NA,NA,67.9,"D",42.6,0.5,92.6,0.5,NA,NA,NA,NA,NA,NA,67.6,"D",0
"1833",9575,"Indpls Lighthouse Charter School","5523","Indpls Lighthouse Charter School",43.4,0.39,97.7,0.39,28,0.76,144,0.76,100,0.229,79.6,"C",47.4,0.333,113.7,0.333,28.5,0.067,132.9,0.067,100,0.201,84.6,"B",0
"1834",9595,"East Chicago Lighthouse Charter","3971","East Chicago Lighthouse",31.1,0.5,101,0.5,NA,NA,NA,NA,NA,NA,66.1,"D",32.6,0.5,100.8,0.5,NA,NA,NA,NA,NA,NA,66.7,"D",0
"1835",9615,"Andrew J Brown Academy","5488","Andrew J Brown Academy",37.6,0.5,106.6,0.5,NA,NA,NA,NA,NA,NA,72.1,"C",38.3,0.5,111.7,0.5,NA,NA,NA,NA,NA,NA,75,"C",0
"1836",9620,"Burris Laboratory School","1441","Burris Laboratory School",77.7,0.3,94.2,0.3,67.3,0.8,99.3,0.8,101,0.24,89.1,"B",79,0.297,100.2,0.297,73,0.081,127.3,0.081,101.3,0.243,94.1,"A",0
"1837",9645,"Avondale Meadows Academy","5716","Avondale Meadows Academy",56.7,0.5,95.9,0.5,NA,NA,NA,NA,NA,NA,76.3,"C",43.9,0.5,93.9,0.5,NA,NA,NA,NA,NA,NA,68.9,"D",0
"1838",9650,"Herron Charter","5724","Herron High School",NA,NA,NA,NA,69.5,0.2,109.3,0.2,100,0.6,95.8,"A",NA,NA,NA,NA,76.8,0.2,131.9,0.2,100,0.6,101.7,"A",0
"1839",9665,"Geist Montessori Academy","2572","Geist Montessori Academy",57,0.5,102.8,0.5,NA,NA,NA,NA,NA,NA,79.9,"C",60.2,0.5,118.7,0.5,NA,NA,NA,NA,NA,NA,89.5,"B",0
"1840",9680,"Paramount School Of Excellence Inc","5508","Paramount School of Excellence",89.1,0.5,132.7,0.5,NA,NA,NA,NA,NA,NA,110.9,"A",87,0.5,122.8,0.5,NA,NA,NA,NA,NA,NA,104.9,"A",0
"1841",9685,"Aspire Charter Academy","4043","Aspire Charter Academy",37.4,0.5,79.8,0.5,NA,NA,NA,NA,NA,NA,58.6,"F",38.4,0.5,90.4,0.5,NA,NA,NA,NA,NA,NA,64.4,"D",0
"1842",9690,"Renaissance Academy Charter School","4711","Renaissance Academy Charter School",66.8,0.5,106.4,0.5,NA,NA,NA,NA,NA,NA,86.6,"B",68.5,0.5,105.3,0.5,NA,NA,NA,NA,NA,NA,86.9,"B",0
"1843",9705,"Hammond Academy of Science & Tech","4486","Hammond Academy of Science & Tech",53.1,0.239,84.7,0.239,48.5,0.15,129.7,0.15,100.8,0.314,83.3,"B",48.4,0.238,79,0.238,50,0.105,131.3,0.105,100,0.315,80.9,"B",0
"1844",9725,"Canaan Community Academy","3312","Canaan Community Academy",41.9,0.5,98.8,0.5,NA,NA,NA,NA,NA,NA,70.4,"C",28.6,0.5,92.6,0.5,NA,NA,NA,NA,NA,NA,60.6,"D",0
"1845",9735,"Inspire Academy - A Sch of Inquiry","1518","Inspire Academy - A Sch of Inquiry",35.3,0.5,100.9,0.5,NA,NA,NA,NA,NA,NA,68.1,"D",33.7,0.5,90.3,0.5,NA,NA,NA,NA,NA,NA,62,"D",0
"1846",9740,"Thurgood Marshall Leadership Acad","0138","Thurgood Marshall Leadership Acad",16.4,0.5,68,0.5,NA,NA,NA,NA,NA,NA,42.2,"F",11.7,0.5,66.7,0.5,NA,NA,NA,NA,NA,NA,39.2,"F",0
"1847",9745,"Tindley Preparatory Academy","5336","Tindley Preparatory Academy",52.7,0.5,97.7,0.5,NA,NA,NA,NA,NA,NA,75.2,"C",72.1,0.5,144.2,0.5,NA,NA,NA,NA,NA,NA,108.2,"A",0
"1848",9785,"IN Math & Science Academy","5837","IN Math & Science Academy",45.7,0.5,120.4,0.5,NA,NA,NA,NA,NA,NA,83.1,"B",45.8,0.5,102.5,0.5,NA,NA,NA,NA,NA,NA,74.2,"C",0
"1849",9790,"Anderson Preparatory Academy","5092","Anderson Preparatory Academy",47,0.299,86.6,0.299,53.1,0.8,135.5,0.8,95.7,0.241,78.1,"C",44.9,0.29,94.7,0.29,50.8,0.084,126.1,0.084,104.3,0.251,81.5,"B",0
"1850",9795,"Dr Robert H Faulkner Academy","2411","Dr Robert H Faulkner Academy",75.2,0.5,107.3,0.5,NA,NA,NA,NA,NA,NA,91.3,"A",75,0.5,92.5,0.5,NA,NA,NA,NA,NA,NA,83.8,"B",0
"1851",9805,"Hoosier Academy - Indianapolis","2527","Hoosier Academy - Indianapolis",55.7,0.32,93.9,0.32,29,0.158,NA,NA,47.2,0.238,61,"D",56.2,0.276,117,0.276,35.1,0.179,NA,NA,83.8,0.268,76.5,"C",0
"1852",9835,"The Bloomington Project School","6215","The Bloomington Project School",76.3,0.5,99.4,0.5,NA,NA,NA,NA,NA,NA,87.9,"B",75.2,0.5,100.5,0.5,NA,NA,NA,NA,NA,NA,87.9,"B",0
"1853",9845,"Xavier School of Excellence","7571","Xavier School of Excellence",18.9,0.5,65,0.5,NA,NA,NA,NA,NA,NA,42,"F",15.9,0.5,80.4,0.5,NA,NA,NA,NA,NA,NA,48.2,"F",0
"1854",9865,"Hoosier Acad Virtual Charter","5290","Hoosier Acad Virtual Charter Sch",36.2,0.248,75,0.248,28.7,0.11,69.3,0.11,26,0.33,45.4,"F",36.7,0.249,86.7,0.249,40.2,0.1,98,0.1,43.9,0.301,57.8,"F",0
"1855",9870,"Discovery Charter School","6824","Discovery Charter School",75.9,0.5,84.9,0.5,NA,NA,NA,NA,NA,NA,80.4,"B",80,0.5,94.7,0.5,NA,NA,NA,NA,NA,NA,87.4,"B",0
"1856",9875,"Rock Creek Community Academy","0771","Rock Creek Community Academy",61.8,0.319,108.2,0.319,53,0.145,NA,NA,100,0.217,83.6,"B",65,0.337,111.9,0.337,52.3,0.065,86,0.065,100,0.195,88.1,"B",0
"1857",9890,"Indiana Virtual School","2488","Indiana Virtual School",16.1,0.48,62,0.48,7,0.181,55.5,0.181,53.6,0.543,44.2,"F",23.6,0.119,68.9,0.119,16.2,0.152,69.7,0.152,56.6,0.457,49.9,"F",0
"1858",9895,"IN Math & Science Academy - North","5444","IN Math & Science Academy - North",36,0.293,101.1,0.293,26.4,0.166,NA,NA,70.9,0.248,62.1,"D",34.3,0.3,101.4,0.3,29.7,0.08,123.5,0.08,105.9,0.24,78.4,"C",0
"1859",9905,"Indiana Connections Academy","7944","Indiana Connections Academy",46.4,0.176,82.3,0.176,32.2,0.129,66.6,0.129,56.7,0.388,57.4,"F",48.5,0.19,83.1,0.19,32.2,0.124,76.5,0.124,71.2,0.372,65,"D",0
"1860",9925,"Phalen Leadership Academy - IN Inc","5496","Phalen Leadership Academy - IN Inc",54.9,0.5,120.1,0.5,NA,NA,NA,NA,NA,NA,87.5,"B",64,0.5,119.1,0.5,NA,NA,NA,NA,NA,NA,91.6,"A",0
"1861",9940,"Tindley Collegiate Academy","5914","Tindley Collegiate Academy",63.2,0.5,122.1,0.5,NA,NA,NA,NA,NA,NA,92.7,"A",64.8,0.5,140.2,0.5,NA,NA,NA,NA,NA,NA,102.5,"A",0
"1862",9945,"Tindley Renaissance Academy","5926","Tindley Renaissance Academy",44.8,0.5,82,0.5,NA,NA,NA,NA,NA,NA,63.4,"D",51.2,0.5,107.4,0.5,NA,NA,NA,NA,NA,NA,79.3,"C",0
"1863",-999,"Independent Non-Public Schools","A170","Blackhawk Christian Mdl/High Sch",82.4,0.154,120.8,0.154,72.7,0.138,114.7,0.138,100,0.415,98.7,"A",77.1,0.164,94.1,0.164,71,0.135,99.7,0.135,100,0.404,91.5,"A",0
"1864",-999,"Independent Non-Public Schools","A172","Blackhawk Christian Elementary Sch",85.1,0.5,104.8,0.5,NA,NA,NA,NA,NA,NA,95,"A",85.4,0.5,106.1,0.5,NA,NA,NA,NA,NA,NA,95.8,"A",0
"1865",-999,"Independent Non-Public Schools","A236","Cornerstone College Prep Sch",78.6,0.313,131.6,0.313,NA,NA,NA,NA,50,0.374,84.5,"B",61.3,0.315,106.1,0.315,NA,NA,NA,NA,43.6,0.37,68.9,"D",0
"1866",-999,"Independent Non-Public Schools","A249","Central Christian School",63.2,0.5,106.8,0.5,NA,NA,NA,NA,NA,NA,85,"B",56.5,0.5,104.1,0.5,NA,NA,NA,NA,NA,NA,80.3,"B",0
"1867",-999,"Independent Non-Public Schools","A260","Aboite Christian School",51.6,0.5,92.9,0.5,NA,NA,NA,NA,NA,NA,72.3,"C",47.2,0.5,101.9,0.5,NA,NA,NA,NA,NA,NA,74.6,"C",0
"1868",-999,"Independent Non-Public Schools","A307","Horizon Christian Academy",16.3,0.5,60.2,0.5,NA,NA,NA,NA,NA,NA,38.3,"F",15.2,0.333,96.4,0.333,5.5,0.133,NA,NA,37.5,0.2,45.4,"F",0
"1869",-999,"Independent Non-Public Schools","A450","Columbus Christian School Inc",72.2,0.318,114.4,0.318,NA,NA,NA,NA,67.4,0.364,83.9,"B",66.5,0.331,92.9,0.331,59,0.135,NA,NA,90,0.203,79,"C",0
"1870",-999,"Independent Non-Public Schools","A724","Good Shepherd Christian Academy",60.5,0.5,89.9,0.5,NA,NA,NA,NA,NA,NA,75.2,"C",85.1,0.5,91.3,0.5,NA,NA,NA,NA,NA,NA,88.2,"B",0
"1871",-999,"Independent Non-Public Schools","A740","Lakewood Park Christian School",73.8,0.298,106.5,0.298,71.1,0.161,NA,NA,100,0.242,89.4,"B",70.7,0.284,95.8,0.284,68.8,0.086,127.4,0.086,100,0.259,90.1,"A",0
"1872",-999,"Independent Non-Public Schools","A746","Heritage Hall Christian School",67.4,0.34,106.9,0.34,NA,NA,NA,NA,100,0.392,92.2,"A",66.2,0.364,100.1,0.364,NA,NA,NA,NA,94.5,0.272,86.2,"B",0
"1873",-999,"Independent Non-Public Schools","A875","Clinton Christian School",63.5,0.344,89.8,0.344,NA,NA,NA,NA,100,0.311,83.8,"B",64.4,0.316,100.9,0.316,59.8,0.147,NA,NA,100,0.221,83.1,"B",0
"1874",-999,"Independent Non-Public Schools","A990","Elkhart Christian Academy",73.5,0.28,102.2,0.28,56.3,0.176,NA,NA,102.3,0.264,86.1,"B",75.7,0.285,96.7,0.285,74.5,0.086,135.8,0.086,100,0.258,93,"A",0
"1875",-999,"Independent Non-Public Schools","B015","Bethany Christian School",72.3,0.249,96.6,0.249,71.7,0.21,NA,NA,92.7,0.31,84.4,"B",72.1,0.221,87.2,0.221,65.9,0.112,137.8,0.112,101.5,0.335,92,"A",0
"1876",-999,"Independent Non-Public Schools","B045","Christian Academy of Indiana",69.7,0.288,106.9,0.288,80.9,0.85,140.5,0.85,100,0.255,95.2,"A",65.4,0.301,91.7,0.301,68.9,0.08,107.7,0.08,100,0.239,85.3,"B",0
"1877",-999,"Independent Non-Public Schools","B085","Covington Christian School",57.5,0.5,89.3,0.5,NA,NA,NA,NA,NA,NA,73.4,"C",57.8,0.5,87,0.5,NA,NA,NA,NA,NA,NA,72.4,"C",0
"1878",-999,"Independent Non-Public Schools","B136","The King's Academy",68.4,0.32,104.6,0.32,NA,NA,NA,NA,100,0.36,91.4,"A",72.8,0.301,86.5,0.301,60.3,0.159,NA,NA,100,0.239,81.4,"B",0
"1879",-999,"Independent Non-Public Schools","B145","Lakeview Christian School Inc",38,0.5,75.8,0.5,NA,NA,NA,NA,NA,NA,56.9,"F",40.9,0.373,89.9,0.373,26.8,0.102,NA,NA,75,0.153,63,"D",0
"1880",-999,"Independent Non-Public Schools","B160","Eman Schools",83.8,0.359,107.9,0.359,NA,NA,NA,NA,100,0.283,97.1,"A",84.8,0.343,105.4,0.343,82.5,0.125,NA,NA,100,0.188,94.4,"A",0
"1881",-999,"Independent Non-Public Schools","B161","Fishers Christian Academy",92.8,0.372,123.2,0.372,NA,NA,NA,NA,70,0.256,98.3,"A",85.5,0.365,112,0.365,NA,NA,NA,NA,100,0.271,99.2,"A",0
"1882",-999,"Independent Non-Public Schools","B248","Legacy Christian School",80.6,0.5,83,0.5,NA,NA,NA,NA,NA,NA,81.8,"B",68.7,0.5,94.5,0.5,NA,NA,NA,NA,NA,NA,81.6,"B",0
"1883",-999,"Independent Non-Public Schools","B290","Bethesda Christian School",75.8,0.272,92.7,0.272,64.8,0.183,NA,NA,100,0.274,85.1,"B",70.1,0.266,95.6,0.266,64.3,0.094,90,0.094,100,0.281,86.7,"B",0
"1884",-999,"Independent Non-Public Schools","B295","Kingsway Christian School",77.4,0.5,96.8,0.5,NA,NA,NA,NA,NA,NA,87.1,"B",69.4,0.5,82.6,0.5,NA,NA,NA,NA,NA,NA,76,"C",0
"1885",-999,"Independent Non-Public Schools","B455","Seymour Christian Academy",58.5,0.316,106.5,0.316,NA,NA,NA,NA,100,0.368,88.9,"B",63.5,0.284,119.7,0.284,NA,NA,NA,NA,100,0.432,95.2,"A",0
"1886",-999,"Independent Non-Public Schools","B470","DeMotte Christian School",78.7,0.5,100.2,0.5,NA,NA,NA,NA,NA,NA,89.5,"B",83.5,0.5,108.5,0.5,NA,NA,NA,NA,NA,NA,96,"A",0
"1887",-999,"Independent Non-Public Schools","B483","Jay County Christian Academy",60.1,0.5,97.9,0.5,NA,NA,NA,NA,NA,NA,79,"C",55.3,0.5,109.9,0.5,NA,NA,NA,NA,NA,NA,82.6,"B",0
"1888",-999,"Independent Non-Public Schools","B493","Christian Academy of Madison",46.9,0.327,81.9,0.327,NA,NA,NA,NA,80,0.346,69.8,"D",46.5,0.315,82.9,0.315,NA,NA,NA,NA,90.9,0.37,74.4,"C",0
"1889",-999,"Independent Non-Public Schools","B595","Lakeland Christian Academy",57.3,0.168,77.1,0.168,49.1,0.266,NA,NA,65.4,0.399,61.7,"D",59.8,0.161,74.9,0.161,48.9,0.271,NA,NA,88.9,0.407,71.1,"C",0
"1890",-999,"Independent Non-Public Schools","B600","Warsaw Christian School",73.1,0.5,118.8,0.5,NA,NA,NA,NA,NA,NA,96,"A",69.1,0.5,118.6,0.5,NA,NA,NA,NA,NA,NA,93.9,"A",0
"1891",-999,"Independent Non-Public Schools","B748","Faith Academy",21.6,0.5,82,0.5,NA,NA,NA,NA,NA,NA,51.8,"F",22.8,0.5,69.6,0.5,NA,NA,NA,NA,NA,NA,46.2,"F",0
"1892",-999,"Independent Non-Public Schools","B764","Avicenna Academy",63.6,0.5,96.6,0.5,NA,NA,NA,NA,NA,NA,80.1,"B",70.2,0.5,121.8,0.5,NA,NA,NA,NA,NA,NA,96,"A",0
"1893",-999,"Independent Non-Public Schools","B806","Ambassador Christian Academy",40.5,0.5,96.9,0.5,NA,NA,NA,NA,NA,NA,68.7,"D",44.8,0.5,120.3,0.5,NA,NA,NA,NA,NA,NA,82.6,"B",0
"1894",-999,"Independent Non-Public Schools","C020","Highland Christian School",68.3,0.5,110.9,0.5,NA,NA,NA,NA,NA,NA,89.6,"B",71.6,0.5,112.4,0.5,NA,NA,NA,NA,NA,NA,92,"A",0
